Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 17:23:42.700013: step 0, loss = 4.67 (16.3 examples/sec; 7.872 sec/batch)
2017-06-02 17:28:07.279450: step 2620, loss = 1.35 (2898.1 examples/sec; 0.044 sec/batch)
2017-06-02 17:28:08.223595: step 2630, loss = 1.58 (2589.8 examples/sec; 0.049 sec/batch)
2017-06-02 17:28:09.200773: step 2640, loss = 1.32 (2396.2 examples/sec; 0.053 sec/batch)
2017-06-02 17:28:10.233427: step 2650, loss = 1.24 (2543.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:28:11.188092: step 2660, loss = 1.32 (2789.3 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:12.191549: step 2670, loss = 1.36 (2780.6 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:13.216718: step 2680, loss = 1.22 (2530.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:28:14.200054: step 2690, loss = 1.36 (2731.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:15.167116: step 2700, loss = 1.22 (2207.8 examples/sec; 0.058 sec/batch)
2017-06-02 17:28:16.187025: step 2710, loss = 1.24 (2793.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:17.171831: step 2720, loss = 1.31 (2778.1 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:18.164509: step 2730, loss = 1.10 (2808.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:19.112169: step 2740, loss = 1.12 (2767.3 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:20.103902: step 2750, loss = 1.27 (2500.5 examples/sec; 0.051 sec/batch)
2017-06-02 17:28:21.124895: step 2760, loss = 1.30 (2418.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:28:22.106484: step 2770, loss = 1.27 (2250.2 examples/sec; 0.057 sec/batch)
2017-06-02 17:28:23.077156: step 2780, loss = 1.27 (2529.3 examples/sec; 0.051 sec/batch)
2017-06-02 17:28:24.069554: step 2790, loss = 1.41 (2525.6 examples/sec; 0.051 sec/batch)
2017-06-02 17:28:25.073633: step 2800, loss = 1.23 (1987.4 examples/sec; 0.064 sec/batch)
2017-06-02 17:28:26.135799: step 2810, loss = 1.21 (2575.7 examples/sec; 0.050 sec/batch)
2017-06-02 17:28:27.140961: step 2820, loss = 1.50 (2627.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:28:28.170367: step 2830, loss = 1.13 (2318.0 examples/sec; 0.055 sec/batch)
2017-06-02 17:28:29.116396: step 2840, loss = 1.17 (2888.4 examples/sec; 0.044 sec/batch)
2017-06-02 17:28:30.117179: step 2850, loss = 1.19 (2453.7 examples/sec; 0.052 sec/batch)
2017-06-02 17:28:31.109690: step 2860, loss = 1.30 (2742.6 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:32.088654: step 2870, loss = 1.09 (2550.4 examples/sec; 0.050 sec/batch)
2017-06-02 17:28:33.059254: step 2880, loss = 1.26 (2305.6 examples/sec; 0.056 sec/batch)
2017-06-02 17:28:34.066571: step 2890, loss = 1.12 (2828.5 examples/sec; 0.045 sec/batch)
2017-06-02 17:28:35.044246: step 2900, loss = 1.31 (2548.6 examples/sec; 0.050 sec/batch)
2017-06-02 17:28:36.110540: step 2910, loss = 1.24 (2763.8 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:37.091182: step 2920, loss = 1.30 (2927.4 examples/sec; 0.044 sec/batch)
2017-06-02 17:28:38.099775: step 2930, loss = 1.22 (2733.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:39.046424: step 2940, loss = 1.11 (2251.3 examples/sec; 0.057 sec/batch)
2017-06-02 17:28:40.057251: step 2950, loss = 1.15 (2740.0 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:41.059041: step 2960, loss = 1.27 (2307.4 examples/sec; 0.055 sec/batch)
2017-06-02 17:28:42.051502: step 2970, loss = 1.26 (2647.6 examples/sec; 0.048 sec/batch)
2017-06-02 17:28:42.982688: step 2980, loss = 1.23 (2709.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:43.945654: step 2990, loss = 1.14 (2752.1 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:44.980062: step 3000, loss = 1.35 (2630.7 examples/sec; 0.049 sec/batch)
2017-06-02 17:28:46.147789: step 3010, loss = 1.21 (2500.0 examples/sec; 0.051 sec/batch)
2017-06-02 17:28:47.090938: step 3020, loss = 1.18 (2400.6 examples/sec; 0.053 sec/batch)
2017-06-02 17:28:48.124806: step 3030, loss = 1.08 (2699.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:28:49.104602: step 3040, loss = 1.02 (2375.6 examples/sec; 0.054 sec/batch)
2017-06-02 17:28:50.160204: step 3050, loss = 1.31 (2753.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:51.113534: step 3060, loss = 1.16 (2773.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:52.056371: step 3070, loss = 1.26 (2624.3 examples/sec; 0.049 sec/batch)
2017-06-02 17:28:53.047213: step 3080, loss = 1.39 (2811.1 examples/sec; 0.046 sec/batch)
2017-06-02 17:28:54.084768: step 3090, loss = 1.05 (2681.4 examples/sec; 0.048 sec/batch)
2017-06-02 17:28:55.063033: step 3100, loss = 1.07 (2245.9 examples/sec; 0.057 sec/batch)
2017-06-02 17:28:56.125262: step 3110, loss = 1.23 (2838.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:28:57.134228: step 3120, loss = 1.04 (2584.0 examples/sec; 0.050 sec/batch)
2017-06-02 17:28:58.120937: step 3130, loss = 1.21 (2635.6 examples/sec; 0.049 sec/batch)
2017-06-02 17:28:59.105863: step 3140, loss = 1.10 (2613.2 examples/sec; 0.049 sec/batch)
2017-06-02 17:29:00.056797: step 3150, loss = 1.11 (2915.2 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:00.974751: step 3160, loss = 1.14 (2777.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:29:01.922302: step 3170, loss = 1.18 (2850.5 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:02.833854: step 3180, loss = 1.19 (2861.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:03.749167: step 3190, loss = 1.11 (2793.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:29:04.816743: step 3200, loss = 1.17 (2086.9 examples/sec; 0.061 sec/batch)
2017-06-02 17:29:06.256490: step 3210, loss = 1.13 (1978.5 examples/sec; 0.065 sec/batch)
2017-06-02 17:29:07.556299: step 3220, loss = 1.20 (1967.0 examples/sec; 0.065 sec/batch)
2017-06-02 17:29:08.539423: step 3230, loss = 1.08 (2651.9 examples/sec; 0.048 sec/batch)
2017-06-02 17:29:09.755358: step 3240, loss = 1.11 (1919.9 examples/sec; 0.067 sec/batch)
2017-06-02 17:29:11.074302: step 3250, loss = 1.38 (1828.7 examples/sec; 0.070 sec/batch)
2017-06-02 17:29:12.365614: step 3260, loss = 0.92 (1886.0 examples/sec; 0.068 sec/batch)
2017-06-02 17:29:13.436677: step 3270, loss = 1.11 (2542.6 examples/sec; 0.050 sec/batch)
2017-06-02 17:29:14.424779: step 3280, loss = 1.18 (2451.8 examples/sec; 0.052 sec/batch)
2017-06-02 17:29:15.404216: step 3290, loss = 1.23 (2931.5 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:16.364677: step 3300, loss = 1.29 (2659.6 examples/sec; 0.048 sec/batch)
2017-06-02 17:29:17.437262: step 3310, loss = 1.20 (2256.1 examples/sec; 0.057 sec/batch)
2017-06-02 17:29:18.375579: step 3320, loss = 0.92 (2804.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:29:19.361739: step 3330, loss = 1.18 (2413.6 examples/sec; 0.053 sec/batch)
2017-06-02 17:29:20.344364: step 3340, loss = 0.96 (2728.1 examples/sec; 0.047 sec/batch)
2017-06-02 17:29:21.291479: step 3350, loss = 1.15 (2213.5 examples/sec; 0.058 sec/batch)
2017-06-02 17:29:22.264056: step 3360, loss = 1.03 (2850.6 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:23.280848: step 3370, loss = 0.97 (2396.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:29:24.251507: step 3380, loss = 1.29 (2696.7 examples/sec; 0.047 sec/batch)
2017-06-02 17:29:25.222368: step 3390, loss = 1.24 (2823.4 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:26.147947: step 3400, loss = 0.96 (2880.1 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:27.221024: step 3410, loss = 1.28 (2586.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:29:28.220209: step 3420, loss = 1.03 (2577.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:29:29.185746: step 3430, loss = 1.06 (2929.3 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:30.171426: step 3440, loss = 1.41 (2896.4 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:31.141690: step 3450, loss = 0.99 (2783.0 examples/sec; 0.046 sec/batch)
2017-06-02 17:29:32.107401: step 3460, loss = 1.18 (2596.9 examples/sec; 0.049 sec/batch)
2017-06-02 17:29:33.088895: step 3470, loss = 1.21 (2720.2 examples/sec; 0.047 sec/batch)
2017-06-02 17:29:34.048977: step 3480, loss = 1.09 (2590.2 examples/sec; 0.049 sec/batch)
2017-06-02 17:29:34.998076: step 3490, loss = 0.98 (2529.6 examples/sec; 0.051 sec/batch)
2017-06-02 17:29:35.965172: step 3500, loss = 1.17 (2814.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:37.055365: step 3510, loss = 1.02 (2995.9 examples/sec; 0.043 sec/batch)
2017-06-02 17:29:38.019738: step 3520, loss = 1.28 (2803.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:29:39.024485: step 3530, loss = 0.94 (2507.5 examples/sec; 0.051 sec/batch)
2017-06-02 17:29:40.066541: step 3540, loss = 1.18 (1930.6 examples/sec; 0.066 sec/batch)
2017-06-02 17:29:41.055545: step 3550, loss = 1.13 (2333.1 examples/sec; 0.055 sec/batch)
2017-06-02 17:29:42.074637: step 3560, loss = 1.35 (2564.1 examples/sec; 0.050 sec/batch)
2017-06-02 17:29:43.093815: step 3570, loss = 1.33 (2468.0 examples/sec; 0.052 sec/batch)
2017-06-02 17:29:44.084267: step 3580, loss = 0.93 (2593.2 examples/sec; 0.049 sec/batch)
2017-06-02 17:29:45.037272: step 3590, loss = 1.08 (2311.7 examples/sec; 0.055 sec/batch)
2017-06-02 17:29:46.003927: step 3600, loss = 1.14 (2820.8 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:47.086209: step 3610, loss = 1.03 (2945.7 examples/sec; 0.043 sec/batch)
2017-06-02 17:29:48.072462: step 3620, loss = 1.06 (2835.2 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:49.102743: step 3630, loss = 1.03 (2576.1 examples/sec; 0.050 sec/batch)
2017-06-02 17:29:50.082244: step 3640, loss = 1.00 (1815.0 examples/sec; 0.071 sec/batch)
2017-06-02 17:29:51.020893: step 3650, loss = 1.21 (2686.7 examples/sec; 0.048 sec/batch)
2017-06-02 17:29:51.979673: step 3660, loss = 1.11 (2837.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:29:52.982168: step 3670, loss = 0.88 (2644.5 examples/sec; 0.048 sec/batch)
2017-06-02 17:29:53.915326: step 3680, loss = 1.07 (2716.1 examples/sec; 0.047 sec/batch)
2017-06-02 17:29:54.946213: step 3690, loss = 1.09 (2930.1 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:55.949178: step 3700, loss = 0.92 (2892.3 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:57.001487: step 3710, loss = 1.13 (2889.1 examples/sec; 0.044 sec/batch)
2017-06-02 17:29:57.985353: step 3720, loss = 0.99 (2996.2 examples/sec; 0.043 sec/batch)
2017-06-02 17:29:58.954087: step 3730, loss = 1.09 (2396.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:29:59.893206: step 3740, loss = 1.04 (2651.0 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:00.877021: step 3750, loss = 0.90 (2548.7 examples/sec; 0.050 sec/batch)
2017-06-02 17:30:01.853715: step 3760, loss = 1.03 (2730.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:02.849632: step 3770, loss = 1.04 (2624.4 examples/sec; 0.049 sec/batch)
2017-06-02 17:30:03.828989: step 3780, loss = 1.22 (2407.4 examples/sec; 0.053 sec/batch)
2017-06-02 17:30:04.833965: step 3790, loss = 1.13 (2291.7 examples/sec; 0.056 sec/batch)
2017-06-02 17:30:05.802743: step 3800, loss = 0.97 (2865.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:06.873128: step 3810, loss = 1.02 (2734.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:07.851335: step 3820, loss = 1.01 (2530.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:30:08.754566: step 3830, loss = 1.00 (2867.0 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:09.720694: step 3840, loss = 1.01 (2743.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:10.684816: step 3850, loss = 0.83 (2872.8 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:11.669233: step 3860, loss = 1.17 (2813.1 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:12.618932: step 3870, loss = 0.96 (2353.2 examples/sec; 0.054 sec/batch)
2017-06-02 17:30:13.544930: step 3880, loss = 1.01 (2789.9 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:14.575116: step 3890, loss = 1.04 (2417.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:30:15.566654: step 3900, loss = 0.91 (2591.3 examples/sec; 0.049 sec/batch)
2017-06-02 17:30:16.657755: step 3910, loss = 1.06 (2747.0 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:17.637791: step 3920, loss = 0.93 (2682.5 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:18.597822: step 3930, loss = 0.95 (2040.3 examples/sec; 0.063 sec/batch)
2017-06-02 17:30:19.524490: step 3940, loss = 1.04 (2898.9 examples/sec; 0.044 sec/batch)
2017-06-02 17:30:20.577026: step 3950, loss = 0.88 (2869.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:21.566691: step 3960, loss = 0.99 (2790.1 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:22.556309: step 3970, loss = 1.01 (2826.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:23.576981: step 3980, loss = 1.13 (2394.1 examples/sec; 0.053 sec/batch)
2017-06-02 17:30:24.552440: step 3990, loss = 0.91 (2683.7 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:25.569368: step 4000, loss = 1.14 (2740.2 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:26.705579: step 4010, loss = 1.01 (2736.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:27.707031: step 4020, loss = 1.18 (2584.4 examples/sec; 0.050 sec/batch)
2017-06-02 17:30:28.685655: step 4030, loss = 1.05 (2354.9 examples/sec; 0.054 sec/batch)
2017-06-02 17:30:29.608077: step 4040, loss = 0.94 (2824.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:30.577647: step 4050, loss = 1.14 (2735.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:31.552124: step 4060, loss = 1.10 (2538.9 examples/sec; 0.050 sec/batch)
2017-06-02 17:30:32.595147: step 4070, loss = 1.02 (2780.7 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:33.563657: step 4080, loss = 0.97 (2771.0 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:34.539546: step 4090, loss = 1.00 (1970.7 examples/sec; 0.065 sec/batch)
2017-06-02 17:30:35.524931: step 4100, loss = 0.97 (2716.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:36.656718: step 4110, loss = 0.91 (2792.6 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:37.664907: step 4120, loss = 0.95 (2577.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:30:38.715261: step 4130, loss = 0.87 (2390.3 examples/sec; 0.054 sec/batch)
2017-06-02 17:30:39.709614: step 4140, loss = 1.08 (2800.8 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:40.666914: step 4150, loss = 0.97 (2692.8 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:41.587791: step 4160, loss = 1.07 (2879.4 examples/sec; 0.044 sec/batch)
2017-06-02 17:30:42.595617: step 4170, loss = 0.92 (2740.3 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:43.651915: step 4180, loss = 1.08 (2430.9 examples/sec; 0.053 sec/batch)
2017-06-02 17:30:44.699241: step 4190, loss = 0.94 (2140.3 examples/sec; 0.060 sec/batch)
2017-06-02 17:30:45.666370: step 4200, loss = 0.94 (2143.8 examples/sec; 0.060 sec/batch)
2017-06-02 17:30:46.791066: step 4210, loss = 1.13 (2824.0 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:47.782913: step 4220, loss = 1.01 (2231.9 examples/sec; 0.057 sec/batch)
2017-06-02 17:30:48.755141: step 4230, loss = 0.93 (2250.2 examples/sec; 0.057 sec/batch)
2017-06-02 17:30:49.758340: step 4240, loss = 0.99 (2437.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:30:50.750617: step 4250, loss = 1.10 (2740.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:51.774221: step 4260, loss = 1.00 (2629.9 examples/sec; 0.049 sec/batch)
2017-06-02 17:30:52.770405: step 4270, loss = 0.84 (2182.4 examples/sec; 0.059 sec/batch)
2017-06-02 17:30:53.744442: step 4280, loss = 0.93 (2787.1 examples/sec; 0.046 sec/batch)
2017-06-02 17:30:54.730085: step 4290, loss = 0.90 (2692.6 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:55.747295: step 4300, loss = 0.87 (2815.5 examples/sec; 0.045 sec/batch)
2017-06-02 17:30:56.836920: step 4310, loss = 1.09 (2615.1 examples/sec; 0.049 sec/batch)
2017-06-02 17:30:57.836003: step 4320, loss = 0.89 (2659.8 examples/sec; 0.048 sec/batch)
2017-06-02 17:30:58.931466: step 4330, loss = 0.88 (2734.7 examples/sec; 0.047 sec/batch)
2017-06-02 17:30:59.895018: step 4340, loss = 0.99 (2133.3 examples/sec; 0.060 sec/batch)
2017-06-02 17:31:00.896179: step 4350, loss = 0.92 (2777.5 examples/sec; 0.046 sec/batch)
2017-06-02 17:31:01.914775: step 4360, loss = 0.95 (2331.6 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:02.999160: step 4370, loss = 0.80 (2620.9 examples/sec; 0.049 sec/batch)
2017-06-02 17:31:04.045618: step 4380, loss = 0.82 (2210.3 examples/sec; 0.058 sec/batch)
2017-06-02 17:31:05.228156: step 4390, loss = 0.95 (2708.0 examples/sec; 0.047 sec/batch)
2017-06-02 17:31:06.359692: step 4400, loss = 0.90 (2326.4 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:07.450789: step 4410, loss = 0.92 (2865.6 examples/sec; 0.045 sec/batch)
2017-06-02 17:31:08.536259: step 4420, loss = 1.06 (2486.9 examples/sec; 0.051 sec/batch)
2017-06-02 17:31:09.587369: step 4430, loss = 0.99 (2465.5 examples/sec; 0.052 sec/batch)
2017-06-02 17:31:10.605464: step 4440, loss = 0.90 (2317.4 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:11.548367: step 4450, loss = 0.93 (2605.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:31:12.682833: step 4460, loss = 0.89 (2383.3 examples/sec; 0.054 sec/batch)
2017-06-02 17:31:13.786654: step 4470, loss = 0.93 (2266.4 examples/sec; 0.056 sec/batch)
2017-06-02 17:31:14.867411: step 4480, loss = 0.96 (2231.7 examples/sec; 0.057 sec/batch)
2017-06-02 17:31:15.947029: step 4490, loss = 0.91 (2673.0 examples/sec; 0.048 sec/batch)
2017-06-02 17:31:17.012836: step 4500, loss = 0.84 (1864.6 examples/sec; 0.069 sec/batch)
2017-06-02 17:31:18.178303: step 4510, loss = 1.00 (1753.6 examples/sec; 0.073 sec/batch)
2017-06-02 17:31:19.292830: step 4520, loss = 1.07 (2351.9 examples/sec; 0.054 sec/batch)
2017-06-02 17:31:20.361695: step 4530, loss = 0.87 (2872.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:31:21.427165: step 4540, loss = 0.82 (1747.9 examples/sec; 0.073 sec/batch)
2017-06-02 17:31:22.481934: step 4550, loss = 0.94 (2173.3 examples/sec; 0.059 sec/batch)
2017-06-02 17:31:23.577840: step 4560, loss = 0.87 (2286.6 examples/sec; 0.056 sec/batch)
2017-06-02 17:31:24.610807: step 4570, loss = 1.08 (2493.0 examples/sec; 0.051 sec/batch)
2017-06-02 17:31:25.659150: step 4580, loss = 0.90 (2468.5 examples/sec; 0.052 sec/batch)
2017-06-02 17:31:26.739014: step 4590, loss = 0.85 (1960.1 examples/sec; 0.065 sec/batch)
2017-06-02 17:31:27.811348: step 4600, loss = 0.94 (1899.6 examples/sec; 0.067 sec/batch)
2017-06-02 17:31:28.909709: step 4610, loss = 0.73 (2040.0 examples/sec; 0.063 sec/batch)
2017-06-02 17:31:29.971138: step 4620, loss = 0.99 (2871.8 examples/sec; 0.045 sec/batch)
2017-06-02 17:31:30.961408: step 4630, loss = 0.91 (2412.4 examples/sec; 0.053 sec/batch)
2017-06-02 17:31:32.062108: step 4640, loss = 0.97 (2217.2 examples/sec; 0.058 sec/batch)
2017-06-02 17:31:33.182812: step 4650, loss = 0.87 (2226.3 examples/sec; 0.057 sec/batch)
2017-06-02 17:31:34.192530: step 4660, loss = 0.90 (2034.4 examples/sec; 0.063 sec/batch)
2017-06-02 17:31:35.264117: step 4670, loss = 0.93 (2429.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:31:36.326916: step 4680, loss = 1.13 (2465.5 examples/sec; 0.052 sec/batch)
2017-06-02 17:31:37.367466: step 4690, loss = 0.83 (2597.7 examples/sec; 0.049 sec/batch)
2017-06-02 17:31:38.458946: step 4700, loss = 1.08 (1893.5 examples/sec; 0.068 sec/batch)
2017-06-02 17:31:39.649694: step 4710, loss = 0.95 (2332.9 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:40.689094: step 4720, loss = 1.02 (2592.4 examples/sec; 0.049 sec/batch)
2017-06-02 17:31:41.730662: step 4730, loss = 0.99 (2735.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:31:42.817781: step 4740, loss = 0.95 (2682.7 examples/sec; 0.048 sec/batch)
2017-06-02 17:31:43.908674: step 4750, loss = 0.90 (2268.9 examples/sec; 0.056 sec/batch)
2017-06-02 17:31:45.005994: step 4760, loss = 0.87 (2345.7 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:46.046605: step 4770, loss = 1.00 (2315.2 examples/sec; 0.055 sec/batch)
2017-06-02 17:31:47.081380: step 4780, loss = 0.85 (2701.6 examples/sec; 0.047 sec/batch)
2017-06-02 17:31:48.069306: step 4790, loss = 0.93 (2699.3 examples/sec; 0.047 sec/batch)
2017-06-02 17:31:49.186847: step 4800, loss = 0.84 (2555.7 examples/sec; 0.050 sec/batch)
2017-06-02 17:31:50.351773: step 4810, loss = 0.97 (2517.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:31:51.424492: step 4820, loss = 0.88 (2298.5 examples/sec; 0.056 sec/batch)
2017-06-02 17:31:52.519946: step 4830, loss = 0.89 (2506.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:31:53.568545: step 4840, loss = 1.07 (2572.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:31:54.599802: step 4850, loss = 1.01 (2437.0 examples/sec; 0.053 sec/batch)
2017-06-02 17:31:55.640630: step 4860, loss = 1.07 (2109.8 examples/sec; 0.061 sec/batch)
2017-06-02 17:31:56.722846: step 4870, loss = 0.92 (2720.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:31:57.779121: step 4880, loss = 0.85 (2139.0 examples/sec; 0.060 sec/batch)
2017-06-02 17:31:58.820741: step 4890, loss = 0.98 (2438.0 examples/sec; 0.053 sec/batch)
2017-06-02 17:31:59.848138: step 4900, loss = 1.18 (2563.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:32:01.072920: step 4910, loss = 0.81 (2454.6 examples/sec; 0.052 sec/batch)
2017-06-02 17:32:02.097312: step 4920, loss = 0.94 (2220.1 examples/sec; 0.058 sec/batch)
2017-06-02 17:32:03.158963: step 4930, loss = 0.84 (2526.1 examples/sec; 0.051 sec/batch)
2017-06-02 17:32:04.281082: step 4940, loss = 0.82 (2516.2 examples/sec; 0.051 sec/batch)
2017-06-02 17:32:05.341926: step 4950, loss = 1.00 (2628.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:32:06.443953: step 4960, loss = 0.98 (1781.8 examples/sec; 0.072 sec/batch)
2017-06-02 17:32:07.381803: step 4970, loss = 0.93 (2663.9 examples/sec; 0.048 sec/batch)
2017-06-02 17:32:08.411683: step 4980, loss = 0.74 (3035.4 examples/sec; 0.042 sec/batch)
2017-06-02 17:32:09.441945: step 4990, loss = 0.92 (2827.6 examples/sec; 0.045 sec/batch)
2017-06-02 17:32:10.516447: step 5000, loss = 0.95 (1817.3 examples/sec; 0.070 sec/batch)
2017-06-02 17:32:11.752002: step 5010, loss = 0.73 (1973.4 examples/sec; 0.065 sec/batch)
2017-06-02 17:32:12.802506: step 5020, loss = 0.87 (2455.9 examples/sec; 0.052 sec/batch)
2017-06-02 17:32:13.909804: step 5030, loss = 0.98 (2430.0 examples/sec; 0.053 sec/batch)
2017-06-02 17:32:14.959182: step 5040, loss = 0.92 (2635.2 examples/sec; 0.049 sec/batch)
2017-06-02 17:32:16.009237: step 5050, loss = 0.98 (2186.0 examples/sec; 0.059 sec/batch)
2017-06-02 17:32:17.038022: step 5060, loss = 0.85 (2614.2 examples/sec; 0.049 sec/batch)
2017-06-02 17:32:18.047638: step 5070, loss = 0.97 (2201.7 examples/sec; 0.058 sec/batch)
2017-06-02 17:32:19.077041: step 5080, loss = 0.99 (2063.2 examples/sec; 0.062 sec/batch)
2017-06-02 17:32:20.124714: step 5090, loss = 0.82 (2431.2 examples/sec; 0.053 sec/batch)
2017-06-02 17:32:21.235459: step 5100, loss = 0.85 (1952.5 examples/sec; 0.066 sec/batch)
2017-06-02 17:32:22.286127: step 5110, loss = 0.99 (2764.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:32:23.424050: step 5120, loss = 0.94 (2162.6 examples/sec; 0.059 sec/batch)
2017-06-02 17:32:24.493067: step 5130, loss = 0.93 (2229.5 examples/sec; 0.057 sec/batch)
2017-06-02 17:32:25.506824: step 5140, loss = 0.79 (2443.9 examples/sec; 0.052 sec/batch)
2017-06-02 17:32:26.570951: step 5150, loss = 0.86 (2519.9 examples/sec; 0.051 sec/batch)
2017-06-02 17:32:27.660316: step 5160, loss = 1.08 (2448.2 examples/sec; 0.052 sec/batch)
2017-06-02 17:32:28.704912: step 5170, loss = 0.74 (2404.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:32:29.766430: step 5180, loss = 0.85 (2344.2 examples/sec; 0.055 sec/batch)
2017-06-02 17:32:30.752587: step 5190, loss = 0.87 (2364.4 examples/sec; 0.054 sec/batch)
2017-06-02 17:32:31.901777: step 5200, loss = 0.84 (2233.2 examples/sec; 0.057 sec/batch)
2017-06-02 17:32:33.060848: step 5210, loss = 0.93 (2379.1 examples/sec; 0.054 sec/batch)
2017-06-02 17:32:34.146042: step 5220, loss = 0.69 (2311.2 examples/sec; 0.055 sec/batch)
