Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 02:39:50.628444: step 0, loss = 4.68 (69.5 examples/sec; 1.843 sec/batch)
2017-06-02 03:41:29.435789: step 41700, loss = 0.81 (1241.9 examples/sec; 0.103 sec/batch)
2017-06-02 03:41:30.171918: step 41710, loss = 0.86 (1738.8 examples/sec; 0.074 sec/batch)
2017-06-02 03:41:31.048082: step 41720, loss = 0.82 (1460.9 examples/sec; 0.088 sec/batch)
2017-06-02 03:41:31.948108: step 41730, loss = 0.80 (1422.2 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:32.797385: step 41740, loss = 0.61 (1507.2 examples/sec; 0.085 sec/batch)
2017-06-02 03:41:33.684942: step 41750, loss = 0.79 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:34.553161: step 41760, loss = 0.70 (1474.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:41:35.410141: step 41770, loss = 0.85 (1493.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:41:36.296055: step 41780, loss = 0.69 (1444.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:37.187489: step 41790, loss = 0.73 (1435.9 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:38.141707: step 41800, loss = 0.90 (1341.4 examples/sec; 0.095 sec/batch)
2017-06-02 03:41:38.935934: step 41810, loss = 0.85 (1611.6 examples/sec; 0.079 sec/batch)
2017-06-02 03:41:39.838813: step 41820, loss = 0.78 (1417.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:40.703174: step 41830, loss = 0.74 (1480.8 examples/sec; 0.086 sec/batch)
2017-06-02 03:41:41.601379: step 41840, loss = 0.88 (1425.1 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:42.491153: step 41850, loss = 0.79 (1438.6 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:43.353288: step 41860, loss = 0.67 (1484.7 examples/sec; 0.086 sec/batch)
2017-06-02 03:41:44.250438: step 41870, loss = 0.90 (1426.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:45.121790: step 41880, loss = 0.71 (1469.0 examples/sec; 0.087 sec/batch)
2017-06-02 03:41:46.004265: step 41890, loss = 0.75 (1450.4 examples/sec; 0.088 sec/batch)
2017-06-02 03:41:47.001659: step 41900, loss = 0.73 (1283.3 examples/sec; 0.100 sec/batch)
2017-06-02 03:41:47.793564: step 41910, loss = 0.61 (1616.4 examples/sec; 0.079 sec/batch)
2017-06-02 03:41:48.685375: step 41920, loss = 0.85 (1435.3 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:49.565934: step 41930, loss = 0.77 (1453.6 examples/sec; 0.088 sec/batch)
2017-06-02 03:41:50.461917: step 41940, loss = 0.84 (1428.6 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:51.364054: step 41950, loss = 0.67 (1418.8 examples/sec; 0.090 sec/batch)
2017-06-02 03:41:52.233831: step 41960, loss = 0.66 (1471.7 examples/sec; 0.087 sec/batch)
2017-06-02 03:41:53.101851: step 41970, loss = 0.58 (1474.6 examples/sec; 0.087 sec/batch)
2017-06-02 03:41:53.946853: step 41980, loss = 0.73 (1514.8 examples/sec; 0.085 sec/batch)
2017-06-02 03:41:54.823200: step 41990, loss = 0.75 (1460.6 examples/sec; 0.088 sec/batch)
2017-06-02 03:41:55.780469: step 42000, loss = 0.87 (1337.1 examples/sec; 0.096 sec/batch)
2017-06-02 03:41:56.552411: step 42010, loss = 0.82 (1658.2 examples/sec; 0.077 sec/batch)
2017-06-02 03:41:57.465825: step 42020, loss = 0.76 (1401.4 examples/sec; 0.091 sec/batch)
2017-06-02 03:41:58.357196: step 42030, loss = 0.58 (1436.0 examples/sec; 0.089 sec/batch)
2017-06-02 03:41:59.256885: step 42040, loss = 0.75 (1422.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:42:00.101561: step 42050, loss = 0.74 (1515.4 examples/sec; 0.084 sec/batch)
2017-06-02 03:42:00.967262: step 42060, loss = 0.61 (1478.6 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:01.865272: step 42070, loss = 0.92 (1425.4 examples/sec; 0.090 sec/batch)
2017-06-02 03:42:02.768086: step 42080, loss = 0.73 (1417.8 examples/sec; 0.090 sec/batch)
2017-06-02 03:42:03.679437: step 42090, loss = 0.92 (1404.5 examples/sec; 0.091 sec/batch)
2017-06-02 03:42:04.678683: step 42100, loss = 0.67 (1281.0 examples/sec; 0.100 sec/batch)
2017-06-02 03:42:05.468176: step 42110, loss = 0.72 (1621.3 examples/sec; 0.079 sec/batch)
2017-06-02 03:42:06.362350: step 42120, loss = 0.73 (1431.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:07.231367: step 42130, loss = 0.74 (1472.9 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:08.153463: step 42140, loss = 0.85 (1388.1 examples/sec; 0.092 sec/batch)
2017-06-02 03:42:09.040036: step 42150, loss = 0.81 (1443.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:09.912209: step 42160, loss = 0.74 (1467.6 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:10.789562: step 42170, loss = 0.74 (1458.9 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:11.683749: step 42180, loss = 0.60 (1431.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:12.571299: step 42190, loss = 0.85 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:13.551102: step 42200, loss = 0.84 (1306.4 examples/sec; 0.098 sec/batch)
2017-06-02 03:42:14.330784: step 42210, loss = 0.75 (1641.7 examples/sec; 0.078 sec/batch)
2017-06-02 03:42:15.205604: step 42220, loss = 0.87 (1463.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:16.073507: step 42230, loss = 0.68 (1474.8 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:16.963329: step 42240, loss = 0.69 (1438.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:17.850241: step 42250, loss = 0.83 (1443.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:18.735960: step 42260, loss = 1.02 (1445.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:19.609955: step 42270, loss = 0.73 (1464.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:20.485394: step 42280, loss = 0.86 (1462.1 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:21.355904: step 42290, loss = 0.74 (1470.4 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:22.339403: step 42300, loss = 0.76 (1301.5 examples/sec; 0.098 sec/batch)
2017-06-02 03:42:23.123485: step 42310, loss = 0.89 (1632.5 examples/sec; 0.078 sec/batch)
2017-06-02 03:42:23.997984: step 42320, loss = 0.77 (1463.7 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:24.862918: step 42330, loss = 0.78 (1479.9 examples/sec; 0.086 sec/batch)
2017-06-02 03:42:25.735521: step 42340, loss = 0.74 (1466.9 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:26.607316: step 42350, loss = 0.81 (1468.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:27.499422: step 42360, loss = 0.89 (1434.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:28.354160: step 42370, loss = 0.68 (1497.5 examples/sec; 0.085 sec/batch)
2017-06-02 03:42:29.208129: step 42380, loss = 0.72 (1498.9 examples/sec; 0.085 sec/batch)
2017-06-02 03:42:30.083466: step 42390, loss = 0.70 (1462.3 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:31.091886: step 42400, loss = 0.85 (1269.3 examples/sec; 0.101 sec/batch)
2017-06-02 03:42:31.811288: step 42410, loss = 0.54 (1779.3 examples/sec; 0.072 sec/batch)
2017-06-02 03:42:32.678589: step 42420, loss = 0.65 (1475.8 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:33.533632: step 42430, loss = 0.80 (1497.4 examples/sec; 0.085 sec/batch)
2017-06-02 03:42:34.324643: step 42440, loss = 0.99 (1617.8 examples/sec; 0.079 sec/batch)
2017-06-02 03:42:35.211421: step 42450, loss = 0.74 (1443.4 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:36.068869: step 42460, loss = 0.69 (1492.8 examples/sec; 0.086 sec/batch)
2017-06-02 03:42:36.918793: step 42470, loss = 0.93 (1506.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:42:37.801512: step 42480, loss = 0.80 (1450.1 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:38.672139: step 42490, loss = 0.71 (1470.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:39.639567: step 42500, loss = 0.81 (1323.1 examples/sec; 0.097 sec/batch)
2017-06-02 03:42:40.421305: step 42510, loss = 0.84 (1637.4 examples/sec; 0.078 sec/batch)
2017-06-02 03:42:41.275234: step 42520, loss = 0.59 (1499.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:42:42.138180: step 42530, loss = 0.75 (1483.3 examples/sec; 0.086 sec/batch)
2017-06-02 03:42:43.005740: step 42540, loss = 0.60 (1475.4 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:43.896244: step 42550, loss = 0.66 (1437.4 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:44.773619: step 42560, loss = 0.76 (1458.9 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:45.651728: step 42570, loss = 0.91 (1457.7 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:46.533598: step 42580, loss = 0.72 (1451.5 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:47.407906: step 42590, loss = 0.93 (1464.0 examples/sec; 0.087 sec/batch)
2017-06-02 03:42:48.381284: step 42600, loss = 0.78 (1315.0 examples/sec; 0.097 sec/batch)
2017-06-02 03:42:49.165621: step 42610, loss = 0.84 (1631.9 examples/sec; 0.078 sec/batch)
2017-06-02 03:42:50.028719: step 42620, loss = 0.72 (1483.0 examples/sec; 0.086 sec/batch)
2017-06-02 03:42:50.931031: step 42630, loss = 0.71 (1418.6 examples/sec; 0.090 sec/batch)
2017-06-02 03:42:51.817651: step 42640, loss = 0.81 (1443.7 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:52.677832: step 42650, loss = 0.83 (1488.1 examples/sec; 0.086 sec/batch)
2017-06-02 03:42:53.558437: step 42660, loss = 0.74 (1453.5 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:54.396596: step 42670, loss = 0.92 (1527.2 examples/sec; 0.084 sec/batch)
2017-06-02 03:42:55.281909: step 42680, loss = 0.89 (1445.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:42:56.164692: step 42690, loss = 0.71 (1450.0 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:57.136508: step 42700, loss = 0.69 (1317.1 examples/sec; 0.097 sec/batch)
2017-06-02 03:42:57.917316: step 42710, loss = 0.82 (1639.3 examples/sec; 0.078 sec/batch)
2017-06-02 03:42:58.793253: step 42720, loss = 0.82 (1461.3 examples/sec; 0.088 sec/batch)
2017-06-02 03:42:59.630514: step 42730, loss = 0.72 (1528.8 examples/sec; 0.084 sec/batch)
2017-06-02 03:43:00.499573: step 42740, loss = 0.67 (1472.9 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:01.369855: step 42750, loss = 0.64 (1470.8 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:02.246337: step 42760, loss = 0.62 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 03:43:03.148755: step 42770, loss = 0.76 (1418.4 examples/sec; 0.090 sec/batch)
2017-06-02 03:43:04.037594: step 42780, loss = 0.75 (1440.1 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:04.920199: step 42790, loss = 0.76 (1450.3 examples/sec; 0.088 sec/batch)
2017-06-02 03:43:05.934588: step 42800, loss = 0.85 (1261.8 examples/sec; 0.101 sec/batch)
2017-06-02 03:43:06.712416: step 42810, loss = 0.73 (1645.6 examples/sec; 0.078 sec/batch)
2017-06-02 03:43:07.605960: step 42820, loss = 0.78 (1432.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:08.494024: step 42830, loss = 0.86 (1441.3 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:09.363990: step 42840, loss = 0.74 (1471.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:10.236185: step 42850, loss = 0.95 (1467.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:11.129329: step 42860, loss = 0.77 (1433.1 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:12.000358: step 42870, loss = 0.73 (1469.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:12.869181: step 42880, loss = 0.70 (1473.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:13.725026: step 42890, loss = 0.89 (1495.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:14.729037: step 42900, loss = 0.61 (1274.9 examples/sec; 0.100 sec/batch)
2017-06-02 03:43:15.489474: step 42910, loss = 0.70 (1683.2 examples/sec; 0.076 sec/batch)
2017-06-02 03:43:16.393640: step 42920, loss = 0.90 (1415.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:43:17.240215: step 42930, loss = 0.76 (1512.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:43:18.105169: step 42940, loss = 0.97 (1479.9 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:18.978278: step 42950, loss = 0.61 (1466.0 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:19.835360: step 42960, loss = 0.71 (1493.4 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:20.725799: step 42970, loss = 0.89 (1437.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:21.561379: step 42980, loss = 0.76 (1531.9 examples/sec; 0.084 sec/batch)
2017-06-02 03:43:22.424518: step 42990, loss = 0.71 (1483.0 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:23.413811: step 43000, loss = 0.80 (1293.9 examples/sec; 0.099 sec/batch)
2017-06-02 03:43:24.181031: step 43010, loss = 0.72 (1668.4 examples/sec; 0.077 sec/batch)
2017-06-02 03:43:25.029516: step 43020, loss = 0.72 (1508.6 examples/sec; 0.085 sec/batch)
2017-06-02 03:43:25.901623: step 43030, loss = 0.75 (1467.7 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:26.772255: step 43040, loss = 0.89 (1470.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:27.633436: step 43050, loss = 0.70 (1486.3 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:28.493325: step 43060, loss = 0.77 (1488.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:29.356885: step 43070, loss = 0.69 (1482.2 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:30.204241: step 43080, loss = 0.79 (1510.6 examples/sec; 0.085 sec/batch)
2017-06-02 03:43:31.079773: step 43090, loss = 0.73 (1462.0 examples/sec; 0.088 sec/batch)
2017-06-02 03:43:32.041700: step 43100, loss = 0.70 (1330.6 examples/sec; 0.096 sec/batch)
2017-06-02 03:43:32.855227: step 43110, loss = 0.71 (1573.4 examples/sec; 0.081 sec/batch)
2017-06-02 03:43:33.725349: step 43120, loss = 0.78 (1471.1 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:34.608886: step 43130, loss = 0.69 (1448.7 examples/sec; 0.088 sec/batch)
2017-06-02 03:43:35.496402: step 43140, loss = 0.73 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:36.396049: step 43150, loss = 0.83 (1422.8 examples/sec; 0.090 sec/batch)
2017-06-02 03:43:37.282317: step 43160, loss = 0.76 (1444.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:38.175811: step 43170, loss = 0.86 (1432.6 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:39.064188: step 43180, loss = 0.64 (1440.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:39.958128: step 43190, loss = 0.76 (1431.9 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:40.911807: step 43200, loss = 0.79 (1342.2 examples/sec; 0.095 sec/batch)
2017-06-02 03:43:41.722633: step 43210, loss = 0.70 (1578.6 examples/sec; 0.081 sec/batch)
2017-06-02 03:43:42.616332: step 43220, loss = 0.71 (1432.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:43.490169: step 43230, loss = 0.71 (1464.8 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:44.353509: step 43240, loss = 0.80 (1482.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:45.226529: step 43250, loss = 0.79 (1466.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:46.125600: step 43260, loss = 0.78 (1423.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:43:47.014648: step 43270, loss = 0.77 (1439.8 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:47.886850: step 43280, loss = 0.94 (1467.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:48.747070: step 43290, loss = 0.77 (1488.0 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:49.737599: step 43300, loss = 0.65 (1292.2 examples/sec; 0.099 sec/batch)
2017-06-02 03:43:50.491568: step 43310, loss = 0.69 (1697.7 examples/sec; 0.075 sec/batch)
2017-06-02 03:43:51.379063: step 43320, loss = 0.75 (1442.3 examples/sec; 0.089 sec/batch)
2017-06-02 03:43:52.246080: step 43330, loss = 0.72 (1476.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:53.107432: step 43340, loss = 0.59 (1486.1 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:53.971918: step 43350, loss = 0.86 (1480.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:54.832605: step 43360, loss = 0.71 (1487.2 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:55.689470: step 43370, loss = 0.74 (1493.8 examples/sec; 0.086 sec/batch)
2017-06-02 03:43:56.555310: step 43380, loss = 0.87 (1478.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:57.424573: step 43390, loss = 0.68 (1472.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:43:58.427256: step 43400, loss = 0.73 (1276.6 examples/sec; 0.100 sec/batch)
2017-06-02 03:43:59.216121: step 43410, loss = 0.72 (1622.6 examples/sec; 0.079 sec/batch)
2017-06-02 03:44:00.087943: step 43420, loss = 0.66 (1468.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:01.000508: step 43430, loss = 0.78 (1402.6 examples/sec; 0.091 sec/batch)
2017-06-02 03:44:01.887882: step 43440, loss = 0.69 (1442.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:02.768401: step 43450, loss = 0.79 (1453.7 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:03.691172: step 43460, loss = 0.73 (1387.1 examples/sec; 0.092 sec/batch)
2017-06-02 03:44:04.597423: step 43470, loss = 0.73 (1412.4 examples/sec; 0.091 sec/batch)
2017-06-02 03:44:05.484370: step 43480, loss = 0.94 (1443.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:06.372249: step 43490, loss = 0.67 (1441.6 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:07.355203: step 43500, loss = 0.70 (1302.2 examples/sec; 0.098 sec/batch)
2017-06-02 03:44:08.151890: step 43510, loss = 0.78 (1606.7 examples/sec; 0.080 sec/batch)
2017-06-02 03:44:09.040641: step 43520, loss = 0.78 (1440.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:09.937943: step 43530, loss = 0.69 (1426.5 examples/sec; 0.090 sec/batch)
2017-06-02 03:44:10.829673: step 43540, loss = 0.70 (1435.4 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:11.695083: step 43550, loss = 0.71 (1479.1 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:12.562616: step 43560, loss = 0.86 (1475.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:13.407465: step 43570, loss = 0.74 (1515.1 examples/sec; 0.084 sec/batch)
2017-06-02 03:44:14.258656: step 43580, loss = 0.74 (1503.8 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:15.098423: step 43590, loss = 0.55 (1524.2 examples/sec; 0.084 sec/batch)
2017-06-02 03:44:16.060148: step 43600, loss = 0.79 (1330.9 examples/sec; 0.096 sec/batch)
2017-06-02 03:44:16.868592: step 43610, loss = 0.63 (1583.3 examples/sec; 0.081 sec/batch)
2017-06-02 03:44:17.761201: step 43620, loss = 0.66 (1434.0 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:18.620092: step 43630, loss = 0.76 (1490.3 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:19.470002: step 43640, loss = 0.78 (1506.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:20.365303: step 43650, loss = 0.78 (1429.7 examples/sec; 0.090 sec/batch)
2017-06-02 03:44:21.212346: step 43660, loss = 0.73 (1511.1 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:22.084258: step 43670, loss = 0.76 (1468.0 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:22.959463: step 43680, loss = 0.89 (1462.5 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:23.849607: step 43690, loss = 0.76 (1438.0 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:24.813597: step 43700, loss = 0.61 (1327.8 examples/sec; 0.096 sec/batch)
2017-06-02 03:44:25.607162: step 43710, loss = 0.71 (1613.0 examples/sec; 0.079 sec/batch)
2017-06-02 03:44:26.501665: step 43720, loss = 0.90 (1431.0 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:27.330767: step 43730, loss = 0.76 (1543.8 examples/sec; 0.083 sec/batch)
2017-06-02 03:44:28.195659: step 43740, loss = 0.71 (1480.0 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:29.047175: step 43750, loss = 0.67 (1503.2 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:29.874187: step 43760, loss = 0.69 (1547.7 examples/sec; 0.083 sec/batch)
2017-06-02 03:44:30.757247: step 43770, loss = 0.71 (1449.5 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:31.622502: step 43780, loss = 0.77 (1479.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:32.476981: step 43790, loss = 0.92 (1498.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:33.406454: step 43800, loss = 0.73 (1377.1 examples/sec; 0.093 sec/batch)
2017-06-02 03:44:34.204807: step 43810, loss = 0.63 (1603.3 examples/sec; 0.080 sec/batch)
2017-06-02 03:44:35.065220: step 43820, loss = 0.58 (1487.7 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:35.916305: step 43830, loss = 0.82 (1504.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:36.792435: step 43840, loss = 0.80 (1461.0 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:37.677495: step 43850, loss = 0.73 (1446.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:38.547362: step 43860, loss = 0.82 (1471.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:39.413894: step 43870, loss = 0.81 (1477.2 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:40.295685: step 43880, loss = 0.82 (1451.6 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:41.172580: step 43890, loss = 0.79 (1459.7 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:42.125239: step 43900, loss = 0.78 (1343.6 examples/sec; 0.095 sec/batch)
2017-06-02 03:44:42.893707: step 43910, loss = 0.76 (1665.7 examples/sec; 0.077 sec/batch)
2017-06-02 03:44:43.773336: step 43920, loss = 0.66 (1455.2 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:44.659931: step 43930, loss = 0.72 (1443.7 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:45.544521: step 43940, loss = 0.71 (1447.0 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:46.415544: step 43950, loss = 0.67 (1469.5 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:47.284442: step 43960, loss = 0.72 (1473.1 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:48.153552: step 43970, loss = 0.79 (1472.8 examples/sec; 0.087 sec/batch)
2017-06-02 03:44:49.011278: step 43980, loss = 0.88 (1492.3 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:49.899435: step 43990, loss = 0.70 (1441.2 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:50.879085: step 44000, loss = 0.91 (1306.6 examples/sec; 0.098 sec/batch)
2017-06-02 03:44:51.648859: step 44010, loss = 0.83 (1662.8 examples/sec; 0.077 sec/batch)
2017-06-02 03:44:52.531487: step 44020, loss = 0.82 (1450.2 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:53.377467: step 44030, loss = 0.66 (1513.0 examples/sec; 0.085 sec/batch)
2017-06-02 03:44:54.238631: step 44040, loss = 0.87 (1486.4 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:55.122392: step 44050, loss = 0.66 (1448.4 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:55.979306: step 44060, loss = 0.68 (1493.7 examples/sec; 0.086 sec/batch)
2017-06-02 03:44:56.870935: step 44070, loss = 0.67 (1435.6 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:57.758306: step 44080, loss = 0.85 (1442.5 examples/sec; 0.089 sec/batch)
2017-06-02 03:44:58.636012: step 44090, loss = 0.81 (1458.4 examples/sec; 0.088 sec/batch)
2017-06-02 03:44:59.598268: step 44100, loss = 0.76 (1330.2 examples/sec; 0.096 sec/batch)
2017-06-02 03:45:00.389850: step 44110, loss = 0.71 (1617.0 examples/sec; 0.079 sec/batch)
2017-06-02 03:45:01.243569: step 44120, loss = 0.83 (1499.3 examples/sec; 0.085 sec/batch)
2017-06-02 03:45:02.119882: step 44130, loss = 0.84 (1460.7 examples/sec; 0.088 sec/batch)
2017-06-02 03:45:03.009492: step 44140, loss = 0.67 (1438.9 examples/sec; 0.089 sec/batch)
2017-06-02 03:45:03.893685: step 44150, loss = 0.72 (1447.6 examples/sec; 0.088 sec/batch)
2017-06-02 03:45:04.750681: step 44160, loss = 0.73 (1493.6 examples/sec; 0.086 sec/batch)
2017-06-02 03:45:05.598577: step 44170, loss = 0.72 (1509.6 examples/sec; 0.085 sec/batch)
2017-06-02 03:45:06.465786: step 44180, loss = 0.81 (1476.0 examples/sec; 0.087 sec/batch)
2017-06-02 03:45:07.344534: step 44190, loss = 0.93 (1456.6 examples/sec; 0.088 sec/batch)
2017-06-02 03:45:08.324329: step 44200, loss = 0.75 (1306.4 examples/sec; 0.098 sec/batch)
2017-06-02 03:45:09.089174: step 44210, loss = 0.72 (1673.5 examples/sec; 0.076 sec/batch)
2017-06-02 03:45:09.956609: step 44220, loss = 0.78 (1475.6 examples/sec; 0.087 sec/batch)
2017-06-02 03:45:10.814939: step 44230, loss = 0.76 (1491.3 examples/sec; 0.086 sec/batch)
2017-06-02 03:45:11.676765: step 44240, loss = 0.75 (1485.2 examples/sec; 0.086 sec/batch)
2017-06-02 03:45:12.564975: step 44250, loss = 0.80 (1441.1 examples/sec; 0.089 sec/batch)
2017-06-02 03:45:13.434919: step 44260, loss = 0.69 (1471.3 examples/sec; 0.087 sec/batch)
2017-06-02 03:45:14.290629: step 44270, loss = 0.73 (1495.9 examples/sec; 0.086 sec/batch)
2017-06-02 03:45:15.144008: step 44280, loss = 0.87 (1499.9 examples/sec; 0.085 sec/batch)
2017-06-02 03:45:16.017097: step 44290, loss = 0.63 (1466.1 examples/sec; 0.087 sec/batch)
2017-06-02 03:45:17.011154: step 44300, loss = 0.69 (1287.6 examples/sec; 0.099 sec/batch)
2017-06-02 03:45:17.778317: step 44310, loss = 0.77 (1668.5 examples/sec; 0.077 sec/batch)
