Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 15:31:30.133263: step 0, loss = 4.68 (66.3 examples/sec; 1.930 sec/batch)
2017-06-02 15:35:21.836183: step 2630, loss = 1.25 (1454.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:22.716024: step 2640, loss = 1.31 (1454.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:23.599291: step 2650, loss = 1.37 (1449.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:24.476759: step 2660, loss = 1.37 (1458.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:25.358919: step 2670, loss = 1.33 (1451.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:26.232837: step 2680, loss = 1.33 (1464.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:27.102120: step 2690, loss = 1.43 (1472.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:28.080574: step 2700, loss = 1.24 (1308.2 examples/sec; 0.098 sec/batch)
2017-06-02 15:35:28.850660: step 2710, loss = 1.57 (1662.2 examples/sec; 0.077 sec/batch)
2017-06-02 15:35:29.734969: step 2720, loss = 1.38 (1447.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:30.618799: step 2730, loss = 1.44 (1448.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:31.494881: step 2740, loss = 1.31 (1461.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:32.388943: step 2750, loss = 1.37 (1431.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:33.272800: step 2760, loss = 1.20 (1448.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:34.139202: step 2770, loss = 1.38 (1477.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:35.027577: step 2780, loss = 1.30 (1440.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:35.907198: step 2790, loss = 1.41 (1455.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:36.889714: step 2800, loss = 1.61 (1302.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:35:37.668956: step 2810, loss = 1.32 (1642.6 examples/sec; 0.078 sec/batch)
2017-06-02 15:35:38.556977: step 2820, loss = 1.48 (1441.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:39.435299: step 2830, loss = 1.31 (1457.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:40.313378: step 2840, loss = 1.24 (1457.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:41.187135: step 2850, loss = 1.20 (1465.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:42.071446: step 2860, loss = 1.47 (1447.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:42.959910: step 2870, loss = 1.47 (1440.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:43.836226: step 2880, loss = 1.25 (1460.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:44.706072: step 2890, loss = 1.42 (1471.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:45.698523: step 2900, loss = 1.25 (1289.7 examples/sec; 0.099 sec/batch)
2017-06-02 15:35:46.474230: step 2910, loss = 1.38 (1650.1 examples/sec; 0.078 sec/batch)
2017-06-02 15:35:47.352878: step 2920, loss = 1.24 (1456.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:48.224806: step 2930, loss = 1.32 (1468.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:49.101937: step 2940, loss = 1.20 (1459.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:49.971361: step 2950, loss = 1.44 (1472.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:50.860941: step 2960, loss = 1.32 (1438.9 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:51.731875: step 2970, loss = 1.22 (1469.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:52.605086: step 2980, loss = 1.42 (1465.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:53.495619: step 2990, loss = 1.28 (1437.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:35:54.469602: step 3000, loss = 1.47 (1314.2 examples/sec; 0.097 sec/batch)
2017-06-02 15:35:55.248487: step 3010, loss = 1.35 (1643.4 examples/sec; 0.078 sec/batch)
2017-06-02 15:35:56.117030: step 3020, loss = 1.30 (1473.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:35:56.992451: step 3030, loss = 1.26 (1462.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:57.870182: step 3040, loss = 1.28 (1458.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:58.746905: step 3050, loss = 1.48 (1460.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:35:59.628082: step 3060, loss = 1.33 (1452.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:00.501121: step 3070, loss = 1.34 (1466.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:01.375979: step 3080, loss = 1.20 (1463.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:02.249247: step 3090, loss = 1.28 (1465.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:03.236846: step 3100, loss = 1.25 (1296.1 examples/sec; 0.099 sec/batch)
2017-06-02 15:36:04.012235: step 3110, loss = 1.34 (1650.8 examples/sec; 0.078 sec/batch)
2017-06-02 15:36:04.884932: step 3120, loss = 1.16 (1466.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:05.771120: step 3130, loss = 1.31 (1444.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:06.654460: step 3140, loss = 1.21 (1449.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:07.525672: step 3150, loss = 1.24 (1469.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:08.390207: step 3160, loss = 1.18 (1480.6 examples/sec; 0.086 sec/batch)
2017-06-02 15:36:09.262353: step 3170, loss = 1.22 (1467.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:10.137206: step 3180, loss = 1.11 (1463.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:11.028325: step 3190, loss = 1.37 (1436.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:12.008341: step 3200, loss = 1.28 (1306.1 examples/sec; 0.098 sec/batch)
2017-06-02 15:36:12.778811: step 3210, loss = 1.28 (1661.4 examples/sec; 0.077 sec/batch)
2017-06-02 15:36:13.665222: step 3220, loss = 1.16 (1444.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:14.528113: step 3230, loss = 1.20 (1483.4 examples/sec; 0.086 sec/batch)
2017-06-02 15:36:15.389976: step 3240, loss = 1.19 (1485.2 examples/sec; 0.086 sec/batch)
2017-06-02 15:36:16.292673: step 3250, loss = 1.24 (1418.0 examples/sec; 0.090 sec/batch)
2017-06-02 15:36:17.167862: step 3260, loss = 1.09 (1462.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:18.043865: step 3270, loss = 1.16 (1461.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:18.931785: step 3280, loss = 1.04 (1441.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:19.829222: step 3290, loss = 1.22 (1426.3 examples/sec; 0.090 sec/batch)
2017-06-02 15:36:20.799698: step 3300, loss = 1.24 (1319.0 examples/sec; 0.097 sec/batch)
2017-06-02 15:36:21.569442: step 3310, loss = 1.22 (1662.9 examples/sec; 0.077 sec/batch)
2017-06-02 15:36:22.439185: step 3320, loss = 1.48 (1471.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:23.320488: step 3330, loss = 1.15 (1452.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:24.208744: step 3340, loss = 1.36 (1441.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:25.077372: step 3350, loss = 1.38 (1473.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:25.959081: step 3360, loss = 1.22 (1451.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:26.857327: step 3370, loss = 1.37 (1425.0 examples/sec; 0.090 sec/batch)
2017-06-02 15:36:27.727971: step 3380, loss = 1.26 (1470.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:28.604280: step 3390, loss = 1.02 (1460.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:29.583543: step 3400, loss = 1.32 (1307.1 examples/sec; 0.098 sec/batch)
2017-06-02 15:36:30.348382: step 3410, loss = 1.08 (1673.6 examples/sec; 0.076 sec/batch)
2017-06-02 15:36:31.224953: step 3420, loss = 1.06 (1460.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:32.090197: step 3430, loss = 1.32 (1479.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:32.967025: step 3440, loss = 1.39 (1459.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:33.841436: step 3450, loss = 1.12 (1463.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:34.709338: step 3460, loss = 0.89 (1474.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:35.597018: step 3470, loss = 1.25 (1442.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:36.467489: step 3480, loss = 1.02 (1470.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:37.349234: step 3490, loss = 1.37 (1451.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:38.334897: step 3500, loss = 1.18 (1298.6 examples/sec; 0.099 sec/batch)
2017-06-02 15:36:39.081416: step 3510, loss = 1.04 (1714.6 examples/sec; 0.075 sec/batch)
2017-06-02 15:36:39.963758: step 3520, loss = 1.26 (1450.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:40.840645: step 3530, loss = 1.28 (1459.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:41.722818: step 3540, loss = 1.06 (1451.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:42.612629: step 3550, loss = 1.12 (1438.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:43.492672: step 3560, loss = 1.13 (1454.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:44.369826: step 3570, loss = 1.16 (1459.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:45.262627: step 3580, loss = 1.13 (1433.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:46.138098: step 3590, loss = 1.18 (1462.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:47.131940: step 3600, loss = 1.28 (1287.9 examples/sec; 0.099 sec/batch)
2017-06-02 15:36:47.911417: step 3610, loss = 1.25 (1642.1 examples/sec; 0.078 sec/batch)
2017-06-02 15:36:48.796810: step 3620, loss = 1.20 (1445.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:49.685816: step 3630, loss = 1.35 (1439.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:50.569925: step 3640, loss = 1.11 (1447.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:51.460561: step 3650, loss = 1.16 (1437.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:52.347841: step 3660, loss = 1.18 (1442.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:53.235346: step 3670, loss = 1.11 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:36:54.114099: step 3680, loss = 1.19 (1456.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:54.985219: step 3690, loss = 1.11 (1469.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:55.961194: step 3700, loss = 1.14 (1311.5 examples/sec; 0.098 sec/batch)
2017-06-02 15:36:56.746709: step 3710, loss = 1.17 (1629.5 examples/sec; 0.079 sec/batch)
2017-06-02 15:36:57.622669: step 3720, loss = 1.02 (1461.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:36:58.495709: step 3730, loss = 1.08 (1466.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:36:59.389344: step 3740, loss = 1.14 (1432.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:00.271514: step 3750, loss = 1.06 (1451.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:01.160268: step 3760, loss = 1.04 (1440.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:02.035162: step 3770, loss = 1.17 (1463.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:02.922715: step 3780, loss = 1.03 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:03.794319: step 3790, loss = 1.16 (1468.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:04.780614: step 3800, loss = 1.18 (1297.8 examples/sec; 0.099 sec/batch)
2017-06-02 15:37:05.556505: step 3810, loss = 1.06 (1649.7 examples/sec; 0.078 sec/batch)
2017-06-02 15:37:06.437817: step 3820, loss = 1.04 (1452.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:07.312560: step 3830, loss = 1.16 (1463.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:08.187651: step 3840, loss = 1.22 (1462.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:09.067782: step 3850, loss = 0.99 (1454.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:09.949487: step 3860, loss = 1.15 (1451.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:10.820240: step 3870, loss = 1.13 (1470.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:11.691200: step 3880, loss = 1.20 (1469.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:12.569766: step 3890, loss = 1.08 (1456.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:13.561754: step 3900, loss = 1.11 (1290.3 examples/sec; 0.099 sec/batch)
2017-06-02 15:37:14.338169: step 3910, loss = 1.14 (1648.6 examples/sec; 0.078 sec/batch)
2017-06-02 15:37:15.224331: step 3920, loss = 1.21 (1444.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:16.100801: step 3930, loss = 1.06 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:16.977061: step 3940, loss = 1.09 (1460.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:17.856224: step 3950, loss = 0.98 (1455.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:18.750845: step 3960, loss = 1.13 (1430.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:19.628119: step 3970, loss = 1.11 (1459.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:20.506624: step 3980, loss = 1.09 (1457.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:21.404712: step 3990, loss = 1.14 (1425.2 examples/sec; 0.090 sec/batch)
2017-06-02 15:37:22.376035: step 4000, loss = 0.99 (1317.8 examples/sec; 0.097 sec/batch)
2017-06-02 15:37:23.162803: step 4010, loss = 1.18 (1626.9 examples/sec; 0.079 sec/batch)
2017-06-02 15:37:24.052320: step 4020, loss = 1.03 (1439.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:24.926551: step 4030, loss = 0.96 (1464.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:25.809439: step 4040, loss = 1.28 (1449.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:26.689870: step 4050, loss = 1.04 (1453.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:27.570123: step 4060, loss = 1.30 (1454.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:28.446923: step 4070, loss = 0.90 (1459.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:29.325314: step 4080, loss = 1.36 (1457.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:30.191201: step 4090, loss = 1.19 (1478.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:31.188865: step 4100, loss = 1.10 (1283.0 examples/sec; 0.100 sec/batch)
2017-06-02 15:37:31.965856: step 4110, loss = 1.15 (1647.4 examples/sec; 0.078 sec/batch)
2017-06-02 15:37:32.839392: step 4120, loss = 1.26 (1465.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:33.727504: step 4130, loss = 1.10 (1441.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:34.606558: step 4140, loss = 1.02 (1456.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:35.490790: step 4150, loss = 1.20 (1447.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:36.371724: step 4160, loss = 0.93 (1453.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:37.274230: step 4170, loss = 1.28 (1418.3 examples/sec; 0.090 sec/batch)
2017-06-02 15:37:38.139463: step 4180, loss = 1.08 (1479.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:37:39.036798: step 4190, loss = 0.91 (1426.4 examples/sec; 0.090 sec/batch)
2017-06-02 15:37:40.030640: step 4200, loss = 1.12 (1287.9 examples/sec; 0.099 sec/batch)
2017-06-02 15:37:40.826389: step 4210, loss = 1.20 (1608.5 examples/sec; 0.080 sec/batch)
2017-06-02 15:37:41.725702: step 4220, loss = 1.07 (1423.3 examples/sec; 0.090 sec/batch)
2017-06-02 15:37:42.606706: step 4230, loss = 1.19 (1452.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:43.488249: step 4240, loss = 1.08 (1452.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:44.375767: step 4250, loss = 1.18 (1442.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:45.257382: step 4260, loss = 1.08 (1451.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:46.137635: step 4270, loss = 1.04 (1454.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:47.044790: step 4280, loss = 1.00 (1411.0 examples/sec; 0.091 sec/batch)
2017-06-02 15:37:47.922929: step 4290, loss = 1.41 (1457.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:48.909644: step 4300, loss = 1.05 (1297.2 examples/sec; 0.099 sec/batch)
2017-06-02 15:37:49.686589: step 4310, loss = 1.08 (1647.5 examples/sec; 0.078 sec/batch)
2017-06-02 15:37:50.562510: step 4320, loss = 1.11 (1461.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:51.446277: step 4330, loss = 1.04 (1448.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:52.338660: step 4340, loss = 1.37 (1434.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:53.217395: step 4350, loss = 0.96 (1456.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:54.106006: step 4360, loss = 0.90 (1440.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:54.995450: step 4370, loss = 1.13 (1439.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:55.870966: step 4380, loss = 0.90 (1462.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:37:56.760075: step 4390, loss = 0.87 (1439.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:37:57.739585: step 4400, loss = 1.01 (1306.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:37:58.504003: step 4410, loss = 0.93 (1674.5 examples/sec; 0.076 sec/batch)
2017-06-02 15:37:59.379023: step 4420, loss = 1.27 (1462.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:00.267873: step 4430, loss = 1.06 (1440.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:01.142907: step 4440, loss = 1.01 (1462.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:02.032685: step 4450, loss = 1.06 (1438.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:02.911811: step 4460, loss = 1.22 (1456.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:03.795108: step 4470, loss = 1.05 (1449.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:04.663515: step 4480, loss = 0.96 (1474.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:05.562136: step 4490, loss = 1.03 (1424.4 examples/sec; 0.090 sec/batch)
2017-06-02 15:38:06.533469: step 4500, loss = 1.00 (1317.8 examples/sec; 0.097 sec/batch)
2017-06-02 15:38:07.304152: step 4510, loss = 0.94 (1660.9 examples/sec; 0.077 sec/batch)
2017-06-02 15:38:08.207554: step 4520, loss = 1.07 (1416.9 examples/sec; 0.090 sec/batch)
2017-06-02 15:38:09.081271: step 4530, loss = 1.26 (1465.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:09.959434: step 4540, loss = 1.15 (1457.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:10.839187: step 4550, loss = 0.92 (1455.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:11.728622: step 4560, loss = 1.14 (1439.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:12.610044: step 4570, loss = 0.83 (1452.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:13.494466: step 4580, loss = 1.05 (1447.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:14.371479: step 4590, loss = 1.08 (1459.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:15.346694: step 4600, loss = 0.97 (1312.5 examples/sec; 0.098 sec/batch)
2017-06-02 15:38:16.132373: step 4610, loss = 1.07 (1629.2 examples/sec; 0.079 sec/batch)
2017-06-02 15:38:17.008349: step 4620, loss = 0.88 (1461.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:17.890923: step 4630, loss = 1.05 (1450.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:18.767719: step 4640, loss = 1.06 (1459.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:19.637270: step 4650, loss = 0.87 (1472.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:20.513753: step 4660, loss = 1.21 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:21.402314: step 4670, loss = 0.99 (1440.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:22.282532: step 4680, loss = 1.02 (1454.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:23.148892: step 4690, loss = 1.13 (1477.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:24.137189: step 4700, loss = 1.18 (1295.2 examples/sec; 0.099 sec/batch)
2017-06-02 15:38:25.175282: step 4710, loss = 0.99 (1233.0 examples/sec; 0.104 sec/batch)
2017-06-02 15:38:26.540965: step 4720, loss = 1.12 (937.3 examples/sec; 0.137 sec/batch)
2017-06-02 15:38:27.567747: step 4730, loss = 1.12 (1246.6 examples/sec; 0.103 sec/batch)
2017-06-02 15:38:28.484709: step 4740, loss = 1.15 (1395.9 examples/sec; 0.092 sec/batch)
2017-06-02 15:38:29.392411: step 4750, loss = 1.02 (1410.1 examples/sec; 0.091 sec/batch)
2017-06-02 15:38:30.426711: step 4760, loss = 0.84 (1237.6 examples/sec; 0.103 sec/batch)
2017-06-02 15:38:31.289983: step 4770, loss = 1.19 (1482.8 examples/sec; 0.086 sec/batch)
2017-06-02 15:38:32.170065: step 4780, loss = 0.89 (1454.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:33.038817: step 4790, loss = 1.05 (1473.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:34.031107: step 4800, loss = 1.19 (1289.9 examples/sec; 0.099 sec/batch)
2017-06-02 15:38:34.824987: step 4810, loss = 1.15 (1612.3 examples/sec; 0.079 sec/batch)
2017-06-02 15:38:35.709535: step 4820, loss = 0.93 (1447.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:36.601940: step 4830, loss = 1.03 (1434.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:37.479241: step 4840, loss = 1.12 (1459.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:38.339132: step 4850, loss = 1.10 (1488.6 examples/sec; 0.086 sec/batch)
2017-06-02 15:38:39.210757: step 4860, loss = 1.06 (1468.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:40.074960: step 4870, loss = 1.05 (1481.1 examples/sec; 0.086 sec/batch)
2017-06-02 15:38:40.950489: step 4880, loss = 1.01 (1462.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:41.831190: step 4890, loss = 0.97 (1453.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:42.823721: step 4900, loss = 0.86 (1289.6 examples/sec; 0.099 sec/batch)
2017-06-02 15:38:43.604302: step 4910, loss = 1.09 (1639.8 examples/sec; 0.078 sec/batch)
2017-06-02 15:38:44.489857: step 4920, loss = 1.09 (1445.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:45.369778: step 4930, loss = 1.03 (1454.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:46.238376: step 4940, loss = 0.97 (1473.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:47.129171: step 4950, loss = 0.96 (1436.9 examples/sec; 0.089 sec/batch)
2017-06-02 15:38:48.007303: step 4960, loss = 1.04 (1457.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:48.888948: step 4970, loss = 1.05 (1451.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:49.769001: step 4980, loss = 1.33 (1454.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:50.633426: step 4990, loss = 1.03 (1480.8 examples/sec; 0.086 sec/batch)
2017-06-02 15:38:51.620679: step 5000, loss = 0.90 (1296.5 examples/sec; 0.099 sec/batch)
2017-06-02 15:38:52.396678: step 5010, loss = 0.86 (1649.5 examples/sec; 0.078 sec/batch)
2017-06-02 15:38:53.263994: step 5020, loss = 1.07 (1475.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:54.144960: step 5030, loss = 1.04 (1453.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:55.026964: step 5040, loss = 1.12 (1451.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:55.905106: step 5050, loss = 0.99 (1457.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:56.775774: step 5060, loss = 0.99 (1470.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:57.659482: step 5070, loss = 0.98 (1448.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:38:58.531983: step 5080, loss = 1.03 (1467.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:38:59.419969: step 5090, loss = 1.05 (1441.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:00.402822: step 5100, loss = 1.04 (1302.3 examples/sec; 0.098 sec/batch)
2017-06-02 15:39:01.184056: step 5110, loss = 1.11 (1638.4 examples/sec; 0.078 sec/batch)
2017-06-02 15:39:02.055850: step 5120, loss = 1.09 (1468.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:02.935911: step 5130, loss = 0.87 (1454.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:03.806830: step 5140, loss = 1.05 (1469.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:04.694481: step 5150, loss = 0.94 (1442.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:05.588202: step 5160, loss = 0.98 (1432.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:06.465720: step 5170, loss = 1.18 (1458.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:07.338825: step 5180, loss = 0.94 (1466.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:08.219035: step 5190, loss = 0.87 (1454.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:09.205861: step 5200, loss = 1.00 (1297.1 examples/sec; 0.099 sec/batch)
2017-06-02 15:39:09.984700: step 5210, loss = 0.90 (1643.5 examples/sec; 0.078 sec/batch)
2017-06-02 15:39:10.861889: step 5220, loss = 1.00 (1459.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:11.743450: step 5230, loss = 0.94 (1452.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:12.618343: step 5240, loss = 1.05 (1463.1 examples/sec; 0.087 sec/batch)
